#CANONICAL_CLASS_NAME "AUTHOR"
org.apache.lucene.search.PrefixFilter "UNKNOWN"
org.apache.lucene.search.PrefixQuery "UNKNOWN"
org.apache.lucene.search.PrefixTermsEnum "UNKNOWN"
org.apache.lucene.search.Query "UNKNOWN"
org.apache.lucene.search.QueryWrapperFilter "UNKNOWN"
org.apache.lucene.search.ReferenceManager "UNKNOWN"
org.apache.lucene.search.RegexpQuery "UNKNOWN"
org.apache.lucene.search.ReqExclScorer "UNKNOWN"
org.apache.lucene.search.ReqOptSumScorer "UNKNOWN"
org.apache.lucene.search.ScoreCachingWrappingScorer "UNKNOWN"
org.apache.lucene.search.ScoreDoc "UNKNOWN"
org.apache.lucene.search.Scorer "UNKNOWN"
org.apache.lucene.search.ScoringRewrite "UNKNOWN"
org.apache.lucene.search.SearcherFactory "UNKNOWN"
org.apache.lucene.search.SearcherLifetimeManager "UNKNOWN"
org.apache.lucene.search.SearcherManager "UNKNOWN"
org.apache.lucene.search.similarities.AfterEffect "UNKNOWN"
org.apache.lucene.search.similarities.AfterEffectB "UNKNOWN"
org.apache.lucene.search.similarities.AfterEffectL "UNKNOWN"
org.apache.lucene.search.similarities.BasicModel "UNKNOWN"
org.apache.lucene.search.similarities.BasicModelBE "UNKNOWN"
org.apache.lucene.search.similarities.BasicModelD "UNKNOWN"
org.apache.lucene.search.similarities.BasicModelG "UNKNOWN"
org.apache.lucene.search.similarities.BasicModelIF "UNKNOWN"
org.apache.lucene.search.similarities.BasicModelIn "UNKNOWN"
org.apache.lucene.search.similarities.BasicModelIne "UNKNOWN"
org.apache.lucene.search.similarities.BasicModelP "UNKNOWN"
org.apache.lucene.search.similarities.BasicStats "UNKNOWN"
org.apache.lucene.search.similarities.BM25Similarity "UNKNOWN"
org.apache.lucene.search.similarities.DefaultSimilarity "UNKNOWN"
org.apache.lucene.search.similarities.DFRSimilarity "UNKNOWN"
org.apache.lucene.search.similarities.Distribution "UNKNOWN"
org.apache.lucene.search.similarities.DistributionLL "UNKNOWN"
org.apache.lucene.search.similarities.DistributionSPL "UNKNOWN"
org.apache.lucene.search.similarities.IBSimilarity "UNKNOWN"
org.apache.lucene.search.similarities.Lambda "UNKNOWN"
org.apache.lucene.search.similarities.LambdaDF "UNKNOWN"
org.apache.lucene.search.similarities.LambdaTTF "UNKNOWN"
org.apache.lucene.search.similarities.LMDirichletSimilarity "UNKNOWN"
org.apache.lucene.search.similarities.LMJelinekMercerSimilarity "UNKNOWN"
org.apache.lucene.search.similarities.LMSimilarity "UNKNOWN"
org.apache.lucene.search.similarities.MultiSimilarity "UNKNOWN"
org.apache.lucene.search.similarities.Normalization "UNKNOWN"
org.apache.lucene.search.similarities.NormalizationH1 "UNKNOWN"
org.apache.lucene.search.similarities.NormalizationH2 "UNKNOWN"
org.apache.lucene.search.similarities.NormalizationH3 "UNKNOWN"
org.apache.lucene.search.similarities.NormalizationZ "UNKNOWN"
org.apache.lucene.search.similarities.PerFieldSimilarityWrapper "UNKNOWN"
org.apache.lucene.search.similarities.Similarity "UNKNOWN"
org.apache.lucene.search.similarities.SimilarityBase "UNKNOWN"
