#CANONICAL_CLASS_NAME "AUTHOR"
org.apache.hadoop.io.InputBuffer "UNKNOWN"
org.apache.hadoop.io.IntWritable "UNKNOWN"
org.apache.hadoop.io.IOUtils "UNKNOWN"
org.apache.hadoop.io.LongWritable "UNKNOWN"
org.apache.hadoop.io.MapFile "UNKNOWN"
org.apache.hadoop.io.MapWritable "UNKNOWN"
org.apache.hadoop.io.MD5Hash "UNKNOWN"
org.apache.hadoop.io.MultipleIOException "UNKNOWN"
org.apache.hadoop.io.nativeio.Errno "UNKNOWN"
org.apache.hadoop.io.nativeio.NativeIO "UNKNOWN"
org.apache.hadoop.io.nativeio.NativeIOException "UNKNOWN"
org.apache.hadoop.io.nativeio.package-info "UNKNOWN"
org.apache.hadoop.io.NullWritable "UNKNOWN"
org.apache.hadoop.io.ObjectWritable "UNKNOWN"
org.apache.hadoop.io.OutputBuffer "UNKNOWN"
org.apache.hadoop.io.RawComparator "UNKNOWN"
org.apache.hadoop.io.ReadaheadPool "UNKNOWN"
org.apache.hadoop.io.retry.DefaultFailoverProxyProvider "UNKNOWN"
org.apache.hadoop.io.retry.FailoverProxyProvider "UNKNOWN"
org.apache.hadoop.io.retry.Idempotent "UNKNOWN"
org.apache.hadoop.io.retry.package-info "UNKNOWN"
org.apache.hadoop.io.retry.RetryInvocationHandler "UNKNOWN"
org.apache.hadoop.io.retry.RetryPolicies "UNKNOWN"
org.apache.hadoop.io.retry.RetryPolicy "UNKNOWN"
org.apache.hadoop.io.retry.RetryProxy "UNKNOWN"
org.apache.hadoop.io.retry.RetryUtils "UNKNOWN"
org.apache.hadoop.io.SecureIOUtils "UNKNOWN"
org.apache.hadoop.io.SequenceFile "UNKNOWN"
org.apache.hadoop.io.serializer.avro.AvroReflectSerializable "UNKNOWN"
org.apache.hadoop.io.serializer.avro.AvroReflectSerialization "UNKNOWN"
org.apache.hadoop.io.serializer.avro.AvroSerialization "UNKNOWN"
org.apache.hadoop.io.serializer.avro.AvroSpecificSerialization "UNKNOWN"
org.apache.hadoop.io.serializer.Deserializer "UNKNOWN"
org.apache.hadoop.io.serializer.DeserializerComparator "UNKNOWN"
org.apache.hadoop.io.serializer.JavaSerialization "UNKNOWN"
org.apache.hadoop.io.serializer.JavaSerializationComparator "UNKNOWN"
org.apache.hadoop.io.serializer.Serialization "UNKNOWN"
org.apache.hadoop.io.serializer.SerializationFactory "UNKNOWN"
org.apache.hadoop.io.serializer.Serializer "UNKNOWN"
org.apache.hadoop.io.serializer.WritableSerialization "UNKNOWN"
org.apache.hadoop.io.SetFile "UNKNOWN"
org.apache.hadoop.io.ShortWritable "UNKNOWN"
org.apache.hadoop.io.SortedMapWritable "UNKNOWN"
org.apache.hadoop.io.Stringifier "UNKNOWN"
org.apache.hadoop.io.Text "UNKNOWN"
org.apache.hadoop.io.TwoDArrayWritable "UNKNOWN"
org.apache.hadoop.io.UTF8 "UNKNOWN"
org.apache.hadoop.io.VersionedWritable "UNKNOWN"
org.apache.hadoop.io.VersionMismatchException "UNKNOWN"
org.apache.hadoop.io.VIntWritable "UNKNOWN"
org.apache.hadoop.io.VLongWritable "UNKNOWN"
org.apache.hadoop.io.Writable "UNKNOWN"
org.apache.hadoop.io.WritableComparable "UNKNOWN"
org.apache.hadoop.io.WritableComparator "UNKNOWN"
org.apache.hadoop.io.WritableFactories "UNKNOWN"
org.apache.hadoop.io.WritableFactory "UNKNOWN"
org.apache.hadoop.io.WritableName "UNKNOWN"
org.apache.hadoop.io.WritableUtils "UNKNOWN"
org.apache.hadoop.ipc.Client "UNKNOWN"
org.apache.hadoop.ipc.ClientCache "UNKNOWN"
org.apache.hadoop.ipc.IpcException "UNKNOWN"
org.apache.hadoop.ipc.metrics.package-info "UNKNOWN"
org.apache.hadoop.ipc.metrics.RpcDetailedMetrics "UNKNOWN"
org.apache.hadoop.ipc.metrics.RpcMetrics "UNKNOWN"
org.apache.hadoop.ipc.package-info "UNKNOWN"
org.apache.hadoop.ipc.protobuf.HadoopRpcProtos "UNKNOWN"
org.apache.hadoop.ipc.protobuf.IpcConnectionContextProtos "UNKNOWN"
org.apache.hadoop.ipc.protobuf.ProtocolInfoProtos "UNKNOWN"
org.apache.hadoop.ipc.protobuf.RpcPayloadHeaderProtos "UNKNOWN"
org.apache.hadoop.ipc.ProtobufHelper "UNKNOWN"
org.apache.hadoop.ipc.ProtobufRpcEngine "UNKNOWN"
org.apache.hadoop.ipc.ProtocolInfo "UNKNOWN"
org.apache.hadoop.ipc.ProtocolMetaInfoPB "UNKNOWN"
org.apache.hadoop.ipc.ProtocolMetaInfoServerSideTranslatorPB "UNKNOWN"
org.apache.hadoop.ipc.ProtocolMetaInterface "UNKNOWN"
org.apache.hadoop.ipc.ProtocolProxy "UNKNOWN"
org.apache.hadoop.ipc.ProtocolSignature "UNKNOWN"
org.apache.hadoop.ipc.ProtocolTranslator "UNKNOWN"
org.apache.hadoop.ipc.RemoteException "UNKNOWN"
org.apache.hadoop.ipc.RPC "UNKNOWN"
org.apache.hadoop.ipc.RpcClientException "UNKNOWN"
org.apache.hadoop.ipc.RpcClientUtil "UNKNOWN"
org.apache.hadoop.ipc.RpcEngine "UNKNOWN"
org.apache.hadoop.ipc.RpcException "UNKNOWN"
org.apache.hadoop.ipc.RpcInvocationHandler "UNKNOWN"
org.apache.hadoop.ipc.RpcServerException "UNKNOWN"
org.apache.hadoop.ipc.Server "UNKNOWN"
org.apache.hadoop.ipc.StandbyException "UNKNOWN"
org.apache.hadoop.ipc.UnexpectedServerException "UNKNOWN"
org.apache.hadoop.ipc.VersionedProtocol "UNKNOWN"
org.apache.hadoop.ipc.WritableRpcEngine "UNKNOWN"
org.apache.hadoop.jmx.JMXJsonServlet "UNKNOWN"
org.apache.hadoop.jmx.package-info "UNKNOWN"
org.apache.hadoop.log.EventCounter "UNKNOWN"
org.apache.hadoop.log.Log4Json "UNKNOWN"
org.apache.hadoop.log.LogLevel "UNKNOWN"
org.apache.hadoop.log.metrics.EventCounter "UNKNOWN"
org.apache.hadoop.metrics.ContextFactory "UNKNOWN"
org.apache.hadoop.metrics.file.FileContext "UNKNOWN"
org.apache.hadoop.metrics.ganglia.GangliaContext "UNKNOWN"
org.apache.hadoop.metrics.ganglia.GangliaContext31 "UNKNOWN"
org.apache.hadoop.metrics.jvm.EventCounter "UNKNOWN"
org.apache.hadoop.metrics.jvm.JvmMetrics "UNKNOWN"
org.apache.hadoop.metrics.jvm.package-info "UNKNOWN"
org.apache.hadoop.metrics.MetricsContext "UNKNOWN"
org.apache.hadoop.metrics.MetricsException "UNKNOWN"
org.apache.hadoop.metrics.MetricsRecord "UNKNOWN"
org.apache.hadoop.metrics.MetricsServlet "UNKNOWN"
org.apache.hadoop.metrics.MetricsUtil "UNKNOWN"
org.apache.hadoop.metrics.spi.AbstractMetricsContext "UNKNOWN"
org.apache.hadoop.metrics.spi.CompositeContext "UNKNOWN"
org.apache.hadoop.metrics.spi.MetricsRecordImpl "UNKNOWN"
org.apache.hadoop.metrics.spi.MetricValue "UNKNOWN"
org.apache.hadoop.metrics.spi.NoEmitMetricsContext "UNKNOWN"
org.apache.hadoop.metrics.spi.NullContext "UNKNOWN"
org.apache.hadoop.metrics.spi.NullContextWithUpdateThread "UNKNOWN"
org.apache.hadoop.metrics.spi.OutputRecord "UNKNOWN"
org.apache.hadoop.metrics.spi.Util "UNKNOWN"
org.apache.hadoop.metrics.Updater "UNKNOWN"
org.apache.hadoop.metrics.util.MBeanUtil "UNKNOWN"
org.apache.hadoop.metrics.util.MetricsBase "UNKNOWN"
